MS SubClass,Lot Frontage,Lot Area,HouseStyle_MedianPrice,BldgType_MedianPrice,Neighborhood_MedianPrice,Combo_PriceMean,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2,MSZoning_encoded,Has_Iregular_Lot_Shape,Land_Contour,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,GoodCond1,BadCond1,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,Central_Air,Kitchen_Qual,PavedDrive_Full,PavedDrive_Partial,Heating_QC,Heating_GasA,Exter_Qual,Exter_Cond,Exterior1st_Simp_BrkFace,Exterior1st_Simp_CemntBd,Exterior1st_Simp_HdBoard,Exterior1st_Simp_MetalSd,Exterior1st_Simp_Other,Exterior1st_Simp_Plywood,Exterior1st_Simp_VinylSd,Exterior1st_Simp_Wd Sdng,Exterior2nd_Simp_CmentBd,Exterior2nd_Simp_HdBoard,Exterior2nd_Simp_MetalSd,Exterior2nd_Simp_Other,Exterior2nd_Simp_Plywood,Exterior2nd_Simp_VinylSd,Exterior2nd_Simp_Wd Sdng,Exterior2nd_Simp_Wd Shng,Functional_Encoded,SaleType_Best,SaleType_Good,SaleType_Average,SaleType_Low,SaleCond_High,SaleCond_Typical,SaleCond_Low
50,63.0,4347,129675.0,165000.0,119900.0,122250.0,6,8,1910,1950,0.0,0.0,0.0,796.0,796.0,5,825,784,0,1609,0.0,0.0,1,0,3,1,7,0,1.0,228.0,0,182,0,0,0,6,2008,127500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,98.0,1,2,2,4,4,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,False,False,True,True,False,False,True,False,1,3,0,0,5,1,3,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
30,60.0,6291,155000.0,165000.0,106500.0,83500.0,6,6,1930,1950,0.0,0.0,0.0,768.0,768.0,5,768,0,0,768,0.0,0.0,1,0,1,1,4,0,2.0,440.0,0,0,84,0,0,7,2008,93850,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,78.0,1,3,3,3,3,1.0,0,0,5.0,1,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,False,True,False,1,3,0,0,3,1,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4,0,1,0,0,0,1,0
70,60.0,10266,189000.0,165000.0,106500.0,125000.0,6,6,1952,1952,0.0,372.0,0.0,396.0,768.0,4,768,768,0,1536,0.0,0.0,1,1,4,1,7,0,1.0,308.0,0,216,80,0,0,5,2008,136000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,56.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0,1,0,0,0,1
50,60.0,6876,129675.0,165000.0,106500.0,120000.0,6,6,1938,1958,0.0,0.0,0.0,1272.0,1272.0,5,1272,0,697,1969,0.0,0.0,2,0,4,1,9,1,2.0,400.0,0,34,0,0,0,11,2008,141000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,70.0,1,3,3,3,3,1.0,0,0,5.0,0,1,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,0,0,1,0,0,1,0
50,60.0,10320,129675.0,165000.0,106500.0,120000.0,5,6,1915,1978,0.0,0.0,0.0,880.0,880.0,5,880,428,0,1308,0.0,0.0,2,0,2,1,6,0,2.0,400.0,0,0,117,0,0,4,2008,120000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,58.0,1,2,2,3,2,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,4,1,2,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
30,60.0,7200,155000.0,165000.0,106500.0,83500.0,6,7,1925,1992,0.0,0.0,0.0,1040.0,1040.0,5,1040,0,0,1040,0.0,0.0,1,0,2,1,5,0,2.0,320.0,0,132,0,0,0,7,2008,127500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,15.0,1,3,3,3,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
50,62.0,7006,129675.0,165000.0,106500.0,120000.0,6,6,1925,1950,0.0,121.0,0.0,647.0,768.0,5,788,448,0,1236,1.0,0.0,2,0,3,1,6,1,1.0,384.0,0,0,0,0,0,8,2008,127000,0,0,0,1,0,0,0,1,3,0,False,False,False,False,False,True,23.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,3,1,2,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,0,1
50,60.0,7920,129675.0,165000.0,106500.0,120000.0,6,7,1920,1950,0.0,0.0,0.0,319.0,319.0,4,1035,371,0,1406,0.0,0.0,1,0,3,1,6,0,0.0,0.0,0,144,0,0,0,3,2008,89500,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0,5.0,1,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,2,0,0,3,1,2,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
20,49.0,8235,155000.0,165000.0,119900.0,105950.0,5,7,1955,1995,0.0,180.0,645.0,0.0,825.0,5,825,0,0,825,1.0,0.0,1,0,2,1,4,0,2.0,720.0,140,50,0,0,0,6,2008,125000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,45.0,2,3,3,3,3,1.0,0,0,5.0,1,4,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
50,60.0,5586,129675.0,165000.0,119900.0,122250.0,6,7,1920,1998,0.0,0.0,0.0,901.0,901.0,5,1088,110,0,1198,0.0,0.0,1,0,4,1,7,0,0.0,0.0,0,98,0,0,0,9,2008,79900,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0,5.0,1,1,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,False,True,False,1,3,0,0,4,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0,1,0,0,0,1
30,60.0,10320,155000.0,165000.0,106500.0,83500.0,5,8,1912,1991,0.0,0.0,0.0,451.0,451.0,5,759,0,0,759,0.0,0.0,1,0,1,1,5,0,2.0,576.0,40,0,0,0,0,8,2008,85000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,11.0,1,3,3,2,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,False,True,False,1,3,0,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,0,1,0,0,0,1
190,60.0,10320,189000.0,122250.0,106500.0,99187.5,3,3,1915,1950,0.0,0.0,0.0,536.0,536.0,3,808,536,0,1344,0.0,0.0,2,0,3,2,8,0,0.0,0.0,42,0,204,0,0,5,2008,82375,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,2,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,0,3,0,0,5,1,1,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
50,60.0,10320,129675.0,165000.0,106500.0,120000.0,6,7,1906,1995,0.0,0.0,0.0,756.0,756.0,5,756,713,0,1469,0.0,0.0,1,0,3,1,7,0,1.0,216.0,57,0,239,0,0,6,2008,135000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,102.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,5,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
20,82.0,9488,155000.0,165000.0,135000.0,130500.0,5,6,1947,1993,0.0,0.0,0.0,1046.0,1046.0,5,1054,0,0,1054,0.0,0.0,1,0,3,1,6,0,1.0,240.0,0,60,122,0,0,9,2008,124000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,61.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,0,3,1,0,4,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,0,1
20,55.0,8250,155000.0,165000.0,135000.0,130500.0,5,5,1968,1968,0.0,250.0,492.0,210.0,952.0,5,1211,0,0,1211,0.0,0.0,1,0,3,1,5,1,1.0,322.0,0,63,0,0,0,8,2008,134000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,40.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,1,False,True,False,True,False,True,False,False,1,3,1,0,5,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
50,115.0,21286,129675.0,165000.0,135000.0,140000.0,5,5,1948,1950,0.0,0.0,0.0,720.0,720.0,5,720,551,0,1271,0.0,0.0,2,0,4,1,7,1,1.0,312.0,0,0,108,0,0,8,2008,135000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,60.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
50,80.0,17120,129675.0,165000.0,197500.0,200500.0,4,4,1959,1959,0.0,0.0,0.0,0.0,0.0,5,1120,468,0,1588,0.0,0.0,2,0,4,1,7,1,2.0,680.0,0,59,0,0,0,7,2008,134432,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,17.0,3,3,3,0,0,0.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,0,0,3,1,2,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,0,1,0,0,0,1,0
190,62.0,10106,129675.0,122250.0,125000.0,103750.0,5,7,1940,1999,0.0,351.0,181.0,112.0,644.0,5,808,547,0,1355,1.0,0.0,2,0,4,2,6,0,0.0,0.0,140,0,0,0,0,9,2008,127500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,4,1,2,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
85,72.0,11235,143000.0,165000.0,135000.0,148000.0,5,6,1963,1963,0.0,784.0,0.0,197.0,981.0,5,1075,0,0,1075,1.0,0.0,1,0,3,1,6,0,2.0,440.0,64,0,0,0,64,5,2008,148000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,12.0,1,3,3,4,3,3.0,0,0,,0,2,True,False,False,False,False,True,False,False,0,1,True,False,False,True,False,True,False,False,1,4,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0,1,0,0,0,0,1
20,70.0,11200,155000.0,165000.0,135000.0,130500.0,5,5,1965,1965,0.0,906.0,0.0,134.0,1040.0,5,1040,0,0,1040,1.0,0.0,1,0,3,1,5,0,1.0,384.0,0,0,0,0,0,2,2008,129500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,43.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,5,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
80,80.0,13014,165000.0,165000.0,135000.0,154250.0,6,5,1978,1978,39.0,528.0,0.0,480.0,1008.0,5,1096,0,0,1096,1.0,0.0,1,0,3,1,6,1,2.0,484.0,168,0,0,0,0,12,2008,157500,0,0,1,0,0,0,0,1,0,2,False,True,False,False,False,False,30.0,1,3,3,3,3,3.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
20,72.0,7162,155000.0,165000.0,135000.0,130500.0,5,7,1966,1966,41.0,0.0,0.0,876.0,876.0,5,904,0,0,904,0.0,0.0,1,0,3,1,6,0,1.0,408.0,0,0,0,0,0,12,2008,109900,0,0,0,0,1,0,0,1,3,1,False,True,False,False,False,False,42.0,1,3,3,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,0,1
20,68.0,10265,155000.0,165000.0,135000.0,130500.0,5,7,1967,2005,0.0,758.0,0.0,234.0,992.0,5,992,0,0,992,1.0,0.0,1,0,3,1,6,0,1.0,294.0,204,0,0,0,0,7,2008,145000,0,0,0,0,1,0,0,1,3,0,False,True,False,False,False,False,41.0,2,3,3,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,4,1,0,5,1,2,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,57.0,9764,155000.0,165000.0,135000.0,130500.0,5,7,1967,2003,0.0,702.0,0.0,192.0,894.0,5,894,0,0,894,1.0,0.0,1,0,3,1,5,0,2.0,450.0,0,0,0,0,0,5,2008,130000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,41.0,2,3,3,3,3,1.0,0,0,,1,2,False,False,True,False,False,True,False,False,0,1,True,False,False,True,False,True,False,False,1,4,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
85,72.0,7703,143000.0,165000.0,135000.0,148000.0,6,8,1978,1978,40.0,450.0,0.0,0.0,450.0,5,1034,0,0,1034,0.0,1.0,1,0,3,1,6,1,2.0,504.0,311,0,0,0,0,5,2008,153000,0,0,0,0,0,1,0,1,2,1,False,False,True,False,False,False,30.0,3,3,3,4,3,4.0,0,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,5,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,72.0,9981,155000.0,165000.0,135000.0,130500.0,5,5,1967,1967,340.0,221.0,0.0,852.0,1073.0,5,1073,0,0,1073,0.0,0.0,1,0,3,1,6,0,1.0,270.0,0,90,0,0,0,3,2008,120000,0,0,0,0,1,0,0,1,3,2,False,True,False,False,False,False,41.0,2,3,3,3,3,2.0,0,0,,1,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
85,72.0,7400,143000.0,165000.0,135000.0,148000.0,5,5,1984,1984,0.0,104.0,956.0,0.0,1060.0,5,1126,0,0,1126,1.0,0.0,1,0,2,1,5,0,2.0,506.0,178,0,0,0,0,3,2008,152000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,24.0,1,3,3,4,3,3.0,0,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,3,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
90,60.0,12900,143000.0,136905.0,135000.0,134604.5,4,4,1969,1969,0.0,1198.0,0.0,0.0,1198.0,5,1258,0,0,1258,2.0,0.0,0,2,0,2,6,0,2.0,400.0,120,0,0,0,0,1,2008,108959,0,0,0,0,1,0,0,1,0,0,False,False,False,False,True,False,39.0,1,3,2,4,3,3.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,0,1
190,60.0,12900,155000.0,122250.0,135000.0,117450.0,5,4,1920,1950,0.0,1300.0,0.0,0.0,1300.0,5,1140,0,0,1140,1.0,0.0,1,0,3,1,6,0,2.0,400.0,0,0,190,0,0,1,2008,95541,0,0,0,0,1,0,0,1,0,0,False,False,False,False,True,False,88.0,1,3,3,3,2,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,False,False,True,1,3,1,0,2,1,2,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,0,1
20,72.0,9000,155000.0,165000.0,135000.0,130500.0,5,3,1959,1959,0.0,288.0,0.0,718.0,1006.0,5,1006,0,0,1006,0.0,0.0,1,0,3,1,5,0,0.0,0.0,0,24,0,0,0,7,2008,80000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
20,72.0,8544,155000.0,165000.0,135000.0,130500.0,5,6,1966,2006,0.0,0.0,0.0,1228.0,1228.0,5,1228,0,0,1228,0.0,0.0,1,1,3,1,6,0,1.0,271.0,0,65,0,0,0,6,2008,149350,0,0,0,0,1,0,0,1,3,0,False,True,False,False,False,False,42.0,1,3,3,3,3,1.0,0,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,4,1,0,4,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,94.0,9239,155000.0,165000.0,135000.0,130500.0,5,8,1963,2003,0.0,634.0,0.0,326.0,960.0,5,960,0,0,960,1.0,0.0,1,0,3,1,6,0,1.0,300.0,168,0,0,0,0,5,2008,144900,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,45.0,3,3,3,3,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,4,1,0,5,1,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,88.0,14175,155000.0,165000.0,135000.0,130500.0,6,8,1956,1956,0.0,776.0,0.0,212.0,988.0,4,1188,0,0,1188,1.0,0.0,1,0,1,1,4,1,2.0,621.0,102,89,231,0,0,6,2008,185000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,52.0,1,3,3,3,4,4.0,1,0,,0,2,False,False,False,False,True,True,False,False,1,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,72.0,13284,155000.0,165000.0,135000.0,130500.0,5,5,1954,1954,0.0,1064.0,0.0,319.0,1383.0,5,1383,0,0,1383,1.0,0.0,1,0,3,1,6,1,1.0,354.0,511,116,0,0,0,6,2008,165000,0,0,0,1,0,0,0,1,4,0,False,True,False,False,False,False,54.0,1,3,3,4,3,2.0,0,0,,0,2,False,False,False,False,True,True,False,False,1,0,True,False,False,True,False,False,False,True,1,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
20,80.5,13500,155000.0,165000.0,197500.0,215000.0,6,7,1960,1975,0.0,429.0,1080.0,93.0,1602.0,5,1252,0,0,1252,1.0,0.0,1,0,1,1,4,1,2.0,564.0,409,0,0,0,0,3,2008,235000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,48.0,2,3,3,4,3,4.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,False,True,True,False,True,False,False,1,3,1,0,4,1,2,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
80,85.0,13825,165000.0,165000.0,135000.0,154250.0,5,6,1958,1987,0.0,0.0,0.0,533.0,533.0,5,1021,580,0,1601,0.0,1.0,1,0,3,1,6,0,1.0,300.0,280,34,0,0,0,12,2008,140000,0,0,0,0,1,0,0,1,0,0,False,False,False,True,False,False,50.0,2,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,0,1,0,0,0,1,0
30,60.0,10200,155000.0,165000.0,135000.0,130500.0,5,8,1940,1997,0.0,0.0,0.0,672.0,672.0,5,672,0,0,672,0.0,0.0,1,0,2,1,4,0,1.0,240.0,168,0,0,0,0,8,2008,108000,0,0,0,0,1,0,0,1,4,0,False,False,False,False,False,True,68.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,0,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
190,80.5,10532,155000.0,165000.0,197500.0,215000.0,5,3,1960,1960,275.0,988.0,0.0,0.0,988.0,5,1721,0,0,1721,1.0,0.0,2,0,3,1,7,2,2.0,626.0,50,84,0,0,0,12,2008,145000,0,0,0,0,0,0,1,1,0,3,False,False,True,False,False,False,48.0,1,3,3,3,3,2.0,0,0,,0,2,True,False,False,False,False,True,False,False,0,0,False,False,True,False,True,True,False,False,1,3,1,0,4,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,0,1,0,0,0,0,1
50,63.0,8375,129675.0,165000.0,135000.0,140000.0,5,7,1941,1973,0.0,336.0,0.0,240.0,576.0,5,864,486,0,1350,1.0,0.0,1,1,2,1,6,0,3.0,627.0,0,0,0,0,0,6,2008,152400,0,0,0,0,1,0,0,1,3,0,True,False,False,False,False,False,35.0,1,3,3,3,3,1.0,0,0,,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,True,False,1,4,0,0,4,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,0,1,0,0,0,1,0
80,72.0,10200,165000.0,165000.0,135000.0,154250.0,5,8,1970,1970,0.0,704.0,0.0,160.0,864.0,5,904,0,0,904,0.0,0.0,1,0,3,1,5,0,3.0,912.0,143,0,0,0,0,6,2008,144000,0,0,0,0,1,0,0,1,3,0,True,False,False,False,False,False,29.0,1,3,3,4,3,3.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,2,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
120,80.5,2887,155000.0,165000.0,197500.0,215000.0,6,5,1996,1997,0.0,1003.0,0.0,288.0,1291.0,5,1291,0,0,1291,1.0,0.0,1,0,2,1,6,1,2.0,431.0,307,0,0,0,0,11,2008,173000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,12.0,1,3,3,4,3,2.0,1,0,,0,4,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
60,83.0,10005,189000.0,165000.0,197500.0,220500.0,7,5,1977,1977,299.0,392.0,0.0,768.0,1160.0,5,1156,866,0,2022,0.0,0.0,2,1,4,1,8,1,2.0,505.0,288,117,0,0,0,3,2008,192000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,31.0,3,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,5,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
20,82.0,20270,155000.0,165000.0,197500.0,215000.0,7,6,1979,1979,0.0,599.0,0.0,925.0,1524.0,5,1524,0,0,1524,1.0,0.0,2,0,3,1,7,2,2.0,478.0,140,0,0,0,0,4,2008,245000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,29.0,3,3,3,4,3,4.0,1,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
20,73.0,39104,155000.0,165000.0,197500.0,215000.0,7,7,1954,2005,0.0,226.0,1063.0,96.0,1385.0,5,1363,0,0,1363,1.0,0.0,1,0,2,1,5,2,2.0,439.0,81,0,0,0,0,4,2008,241500,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,54.0,1,3,3,4,3,4.0,0,1,,1,3,False,True,False,False,False,False,False,True,0,0,False,False,True,False,True,True,False,False,1,3,1,0,5,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,0,1,0,0,0,1,0
20,80.5,53227,155000.0,165000.0,197500.0,215000.0,4,6,1954,1994,0.0,1116.0,0.0,248.0,1364.0,5,1663,0,0,1663,1.0,0.0,1,0,2,1,6,2,2.0,529.0,224,137,0,0,0,3,2008,256000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,54.0,3,3,3,4,3,4.0,0,0,,1,3,False,True,False,False,False,False,True,False,0,0,False,False,True,False,True,True,False,False,1,4,1,0,5,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,0,1,0,0,0,1,0
80,124.0,11512,165000.0,165000.0,125000.0,133500.0,6,7,1959,2006,84.0,719.0,0.0,300.0,1019.0,5,1357,0,0,1357,1.0,0.0,1,0,2,1,5,1,1.0,312.0,0,0,0,0,163,5,2008,177000,0,0,0,1,0,0,0,1,4,2,False,False,True,False,False,False,49.0,2,3,3,3,3,3.0,0,0,,1,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,5,1,0,4,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
