MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2
60,FV,72.5,7050,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,738.0,0.0,319.0,1057.0,GasA,Ex,Y,5,1057,872,0,1929,1.0,0.0,2,1,3,1,Gd,7,Typ,1,2.0,650.0,Y,0,235,0,0,0,5,2007,WD ,Normal,226000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,6.0,3,3,3,4,3,1.0,1,0
20,RL,78.0,11700,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,41.0,TA,TA,CBlock,0.0,0.0,912.0,912.0,GasA,Ex,Y,5,1152,0,0,1152,1.0,0.0,1,1,3,1,TA,7,Typ,0,2.0,412.0,Y,0,126,0,0,0,9,2007,CWD,Normal,143450,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,39.0,2,3,3,3,3,1.0,0,0
60,RL,80.0,8000,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,525.0,TA,TA,CBlock,915.0,0.0,93.0,1008.0,GasA,TA,Y,5,1403,1008,0,2411,1.0,0.0,2,1,4,1,TA,8,Typ,1,2.0,570.0,Y,0,192,0,0,0,6,2007,WD ,Normal,240050,0,0,0,0,0,1,0,1,0,2,False,True,False,False,False,False,37.0,2,3,3,3,3,1.0,0,0
85,RL,80.0,8723,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,973.0,0.0,0.0,973.0,GasA,Ex,Y,5,1082,0,0,1082,1.0,0.0,1,0,3,1,TA,6,Typ,0,2.0,480.0,Y,160,0,0,0,0,1,2007,WD ,Normal,162500,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,38.0,1,3,3,4,3,3.0,0,0
20,RL,130.0,11700,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,196.0,TA,TA,PConc,910.0,0.0,385.0,1295.0,GasA,Fa,Y,5,1295,0,0,1295,1.0,0.0,1,1,3,1,TA,6,Typ,0,2.0,528.0,Y,0,194,0,0,200,4,2007,WD ,Normal,164000,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,39.0,3,3,3,4,3,1.0,0,0
20,RL,108.0,11358,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1972,1987,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,346.0,0.0,778.0,1124.0,GasA,TA,Y,5,1610,0,0,1610,0.0,0.0,2,0,3,1,Gd,8,Typ,1,2.0,515.0,Y,202,0,0,0,256,5,2007,WD ,Normal,185000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,35.0,2,3,3,3,3,1.0,0,0
20,RL,80.0,9547,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,112.0,TA,TA,PConc,0.0,0.0,1594.0,1594.0,GasA,Ex,Y,5,1594,0,0,1594,0.0,0.0,2,0,2,1,Gd,6,Typ,1,2.0,472.0,Y,190,80,0,0,0,7,2007,WD ,Normal,188500,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,14.0,2,3,3,4,3,1.0,0,0
60,RL,78.0,10530,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,194.0,Gd,TA,PConc,819.0,0.0,329.0,1148.0,GasA,Ex,Y,5,1091,984,0,2075,1.0,0.0,2,1,3,1,Gd,8,Typ,1,2.0,473.0,Y,235,86,0,0,0,8,2007,WD ,Normal,255000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,14.0,1,3,3,4,3,1.0,1,0
90,RL,80.0,11500,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,164.0,TA,TA,CBlock,0.0,0.0,1680.0,1680.0,GasA,Fa,Y,5,1680,0,0,1680,0.0,0.0,2,0,4,2,TA,8,Typ,0,2.0,528.0,Y,0,0,0,0,0,6,2007,WD ,Normal,136905,0,0,0,0,1,0,0,1,0,2,False,False,False,False,False,True,31.0,1,3,3,3,3,1.0,0,0
20,RL,88.0,10738,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,792.0,0.0,301.0,1093.0,GasA,Gd,Y,5,1093,0,0,1093,1.0,0.0,2,0,3,1,TA,6,Typ,1,2.0,484.0,Y,224,0,0,0,0,11,2007,WD ,Normal,158500,0,0,1,0,0,0,0,1,3,0,False,True,False,False,False,False,41.0,2,3,3,3,3,1.0,0,0
20,RL,80.0,9600,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,320.0,TA,TA,CBlock,916.0,0.0,326.0,1242.0,GasA,Fa,Y,5,1242,0,0,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,2.0,528.0,Y,0,0,0,0,0,9,2007,WD ,Normal,175500,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,34.0,1,3,3,3,3,1.0,0,0
20,RL,80.0,10800,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,203.0,TA,TA,CBlock,617.0,264.0,171.0,1052.0,GasA,TA,Y,5,1052,0,0,1052,1.0,0.0,1,0,3,1,TA,6,Typ,0,1.0,311.0,Y,0,133,0,0,0,2,2007,COD,Normal,127000,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,44.0,3,3,3,3,3,1.0,0,0
20,RL,70.0,8050,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,474.0,38.0,437.0,949.0,GasA,TA,Y,5,1107,0,0,1107,1.0,0.0,1,0,3,1,Gd,5,Typ,0,1.0,308.0,Y,88,64,0,0,0,3,2007,WD ,Normal,127000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,40.0,2,3,3,3,3,1.0,0,0
20,RL,73.0,10355,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,196.0,TA,TA,CBlock,695.0,0.0,519.0,1214.0,GasA,TA,Y,5,1214,0,0,1214,0.0,0.0,2,0,3,1,TA,5,Typ,1,1.0,318.0,Y,0,111,0,0,0,7,2007,WD ,Normal,143000,0,0,1,0,0,0,0,1,0,2,False,True,False,False,False,False,40.0,2,3,3,3,3,1.0,0,0
20,RL,79.0,10289,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,168.0,TA,TA,CBlock,836.0,0.0,237.0,1073.0,GasA,TA,Y,5,1073,0,0,1073,1.0,0.0,1,1,3,1,TA,6,Typ,0,2.0,515.0,Y,0,0,0,0,0,6,2007,WD ,Normal,156000,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,42.0,2,3,3,3,3,1.0,0,0
20,RL,73.0,9503,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,457.0,374.0,193.0,1024.0,GasA,TA,Y,5,1344,0,0,1344,1.0,0.0,1,0,2,1,TA,6,Min1,1,1.0,484.0,Y,316,28,0,0,0,6,2007,WD ,Normal,144000,0,0,0,0,0,0,1,1,2,0,False,False,False,False,False,True,37.0,1,3,3,3,3,1.0,0,0
90,RL,73.0,10624,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,84.0,TA,TA,CBlock,40.0,264.0,1424.0,1728.0,GasA,TA,Y,5,1728,0,0,1728,0.0,1.0,2,0,6,2,TA,10,Typ,0,1.0,352.0,Y,155,0,0,0,0,11,2007,WD ,Normal,119000,0,0,0,0,1,0,0,1,0,2,False,False,False,False,False,True,5.0,1,3,3,3,3,1.0,1,0
90,RL,73.0,10899,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,N,5,1224,0,0,1224,0.0,0.0,2,0,2,2,TA,8,Typ,0,3.0,530.0,Y,0,0,0,0,0,4,2007,WD ,Normal,103000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,True,False,43.0,1,3,3,0,0,0.0,0,0
20,RL,73.0,12342,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,0.0,0.0,978.0,978.0,GasA,TA,Y,5,1422,0,0,1422,0.0,0.0,1,0,3,1,TA,6,Min1,1,1.0,286.0,Y,0,0,36,0,0,8,2007,WD ,Normal,139900,0,0,0,0,0,0,1,1,2,0,False,True,False,False,False,False,47.0,2,3,3,3,3,1.0,0,0
20,RL,73.0,12772,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,498.0,0.0,460.0,958.0,GasA,TA,Y,5,958,0,0,958,0.0,0.0,1,0,2,1,TA,5,Typ,0,1.0,301.0,Y,0,0,0,0,0,4,2007,WD ,Normal,151500,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,47.0,2,3,3,3,3,2.0,0,0
20,RL,80.0,8892,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,66.0,TA,TA,CBlock,0.0,0.0,1065.0,1065.0,GasA,Gd,Y,5,1065,0,0,1065,0.0,0.0,1,1,3,1,TA,6,Typ,0,2.0,461.0,Y,74,0,0,0,0,7,2007,COD,Normal,126500,0,0,0,0,1,0,0,1,0,1,False,False,False,False,False,True,33.0,1,3,3,3,3,1.0,0,0
80,RL,65.0,10482,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,63.0,TA,Gd,CBlock,507.0,0.0,81.0,588.0,GasA,Ex,Y,5,1138,0,0,1138,0.0,1.0,1,0,3,1,TA,6,Typ,0,1.0,264.0,Y,224,0,0,0,0,6,2007,WD ,Normal,145000,0,0,0,0,1,0,0,1,1,2,False,True,False,False,False,False,49.0,2,3,3,3,3,3.0,1,0
20,RL,70.0,7535,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,111.0,279.0,522.0,912.0,GasA,Fa,Y,5,912,0,0,912,0.0,1.0,1,0,2,1,TA,5,Typ,0,1.0,297.0,Y,12,285,0,0,0,6,2007,WD ,Normal,120000,0,0,0,0,1,0,0,1,1,0,False,True,False,False,False,False,49.0,3,3,3,3,3,1.0,0,0
20,RL,74.0,7450,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,438.0,206.0,250.0,894.0,GasA,Gd,Y,5,1074,0,0,1074,0.0,0.0,1,0,2,1,Gd,6,Min1,1,2.0,396.0,Y,0,72,0,0,0,1,2007,WD ,Normal,124000,0,0,0,1,0,0,0,1,2,0,False,False,False,False,False,True,41.0,1,3,3,3,3,1.0,0,0
20,RL,73.0,8339,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,5,882,0,0,882,0.0,0.0,1,0,3,1,TA,5,Typ,0,1.0,294.0,Y,0,0,0,0,0,7,2007,WD ,Normal,106500,0,0,0,0,1,0,0,1,3,0,False,True,False,False,False,False,48.0,2,3,3,0,0,0.0,0,0
20,RL,73.0,14357,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,311.0,167.0,386.0,864.0,GasA,TA,Y,5,1187,0,0,1187,1.0,0.0,1,0,2,1,TA,6,Typ,1,2.0,440.0,Y,128,0,0,0,0,8,2007,CWD,Normal,140500,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,46.0,2,3,3,3,3,1.0,0,0
20,RL,76.0,8243,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,56.0,TA,Gd,CBlock,700.0,0.0,264.0,964.0,GasA,Ex,Y,5,964,0,0,964,0.0,0.0,1,0,3,1,TA,5,Typ,1,2.0,784.0,Y,170,0,0,0,0,2,2007,WD ,Normal,137500,0,0,1,0,0,0,0,1,4,2,False,False,False,False,False,True,22.0,3,3,3,3,3,1.0,0,0
20,RL,70.0,8680,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,0.0,0.0,894.0,894.0,GasA,TA,Y,5,894,0,0,894,0.0,0.0,1,0,3,1,TA,5,Typ,0,1.0,312.0,Y,0,0,0,0,0,1,2007,WD ,Normal,117600,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,42.0,1,3,3,3,3,1.0,0,0
20,RL,80.0,8800,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,202.0,TA,TA,CBlock,654.0,0.0,520.0,1174.0,GasA,Ex,Y,5,1200,0,0,1200,0.0,1.0,2,0,3,1,TA,6,Typ,1,2.0,440.0,Y,0,0,0,0,0,10,2007,CWD,Normal,163500,0,0,0,0,0,0,1,1,3,2,False,True,False,False,False,False,41.0,2,3,3,3,3,1.0,0,0
80,RL,80.0,9200,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,98.0,TA,TA,CBlock,494.0,0.0,548.0,1042.0,GasA,TA,Y,5,1042,0,0,1042,0.0,0.0,2,0,3,1,TA,5,Typ,0,2.0,440.0,Y,192,0,0,0,0,5,2007,WD ,Normal,161000,0,0,0,0,1,0,0,1,4,2,False,True,False,False,False,False,42.0,2,3,3,3,3,4.0,1,0
80,RL,85.0,9350,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,108.0,TA,TA,CBlock,270.0,580.0,452.0,1302.0,GasA,Ex,Y,5,1302,0,0,1302,0.0,1.0,2,0,3,1,Gd,7,Min1,0,1.0,309.0,Y,333,0,0,0,0,10,2007,CWD,Normal,158000,0,0,0,0,1,0,0,1,3,2,False,True,False,False,False,False,43.0,2,3,3,4,3,4.0,0,0
60,RL,80.0,8800,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,306.0,TA,Gd,CBlock,414.0,0.0,431.0,845.0,GasA,Ex,Y,5,845,1309,0,2154,0.0,0.0,2,1,5,1,TA,8,Typ,1,2.0,539.0,Y,0,0,0,0,161,7,2007,WD ,Normal,224500,0,0,0,1,0,0,0,1,3,2,False,True,False,False,False,False,43.0,2,3,3,3,3,1.0,0,0
20,RL,73.0,11382,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,Wd Sdng,Plywood,212.0,TA,TA,CBlock,54.0,543.0,533.0,1130.0,GasA,TA,Y,5,1374,0,0,1374,0.0,1.0,1,0,3,1,TA,7,Typ,1,1.0,286.0,Y,0,28,84,0,0,8,2007,WD ,Normal,147000,0,0,0,0,0,0,1,1,3,2,False,True,False,False,False,False,43.0,2,3,3,3,3,1.0,0,0
20,RL,73.0,22002,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,136.0,TA,Gd,CBlock,1386.0,0.0,206.0,1592.0,GasA,Gd,Y,5,1652,0,0,1652,1.0,0.0,1,1,3,1,Gd,6,Typ,1,2.0,510.0,Y,0,0,0,0,201,7,2007,WD ,Normal,200000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,48.0,2,3,3,3,3,2.0,0,0
20,RL,73.0,14585,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,85.0,TA,TA,CBlock,594.0,219.0,331.0,1144.0,GasA,Ex,Y,5,1429,0,0,1429,0.0,1.0,1,0,3,1,Gd,7,Typ,2,2.0,572.0,Y,216,110,0,0,0,6,2007,WD ,Normal,181900,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,47.0,1,3,3,3,3,1.0,0,0
20,RL,75.0,7388,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,405.0,0.0,658.0,1063.0,GasA,Gd,Y,5,1327,0,0,1327,1.0,0.0,1,0,3,1,Gd,7,Typ,0,2.0,624.0,Y,0,0,0,0,0,7,2007,WD ,Normal,150750,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,33.0,1,3,3,3,3,1.0,0,0
90,RL,70.0,9842,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,5,1224,0,0,1224,0.0,0.0,2,0,2,2,TA,6,Typ,0,2.0,462.0,Y,0,0,0,0,0,3,2007,WD ,Normal,101800,0,0,0,0,1,0,0,1,0,0,False,False,False,False,True,False,45.0,1,3,3,0,0,0.0,0,0
20,RL,57.0,8280,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,0.0,0.0,932.0,932.0,GasA,Ex,Y,4,932,0,0,932,0.0,0.0,1,0,2,1,Gd,4,Typ,1,1.0,306.0,Y,0,0,214,0,0,11,2007,WD ,Normal,124000,0,0,0,1,0,0,0,1,4,0,False,True,False,False,False,False,57.0,1,3,3,3,3,1.0,0,0
45,RL,85.0,12172,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,0.0,TA,TA,PConc,130.0,259.0,433.0,822.0,GasA,TA,Y,5,908,0,0,908,0.0,0.0,1,0,2,1,TA,4,Typ,0,2.0,512.0,Y,284,24,0,0,192,10,2007,WD ,Normal,138500,0,0,0,0,1,0,0,1,3,0,False,True,False,False,False,False,32.0,1,3,3,3,3,1.0,0,0
20,RL,50.0,5000,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,0.0,Fa,Fa,Slab,0.0,0.0,0.0,0.0,GasA,Fa,N,3,334,0,0,334,0.0,0.0,1,0,1,1,Fa,2,Typ,0,0.0,0.0,N,0,0,0,0,0,1,2007,WD ,Normal,39300,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,0,0,0.0,0,0
20,RL,50.0,5000,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,0.0,Fa,Fa,CBlock,299.0,0.0,367.0,666.0,GasA,Fa,N,5,666,0,0,666,0.0,1.0,1,0,2,1,Gd,4,Typ,0,0.0,0.0,N,0,52,0,0,0,4,2007,WD ,Normal,64500,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,False,115.0,0,0,0,2,2,1.0,0,0
50,RL,51.0,3500,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,144.0,0.0,226.0,370.0,GasA,TA,N,4,442,228,0,670,1.0,0.0,1,0,2,1,Fa,4,Typ,0,0.0,0.0,N,0,21,0,0,0,7,2007,WD ,Normal,64000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0
20,RL,50.0,5175,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,150.0,404.0,254.0,808.0,GasA,Ex,Y,5,808,0,0,808,0.0,0.0,1,0,2,1,TA,5,Typ,0,1.0,308.0,N,143,0,0,0,0,7,2007,COD,Normal,112000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,44.0,1,3,3,3,3,1.0,0,0
60,RL,100.0,9500,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,272.0,TA,TA,CBlock,442.0,0.0,374.0,816.0,GasA,TA,Y,5,1127,850,0,1977,0.0,1.0,1,1,4,1,TA,9,Typ,1,2.0,540.0,Y,0,52,0,0,0,6,2007,WD ,Normal,165000,0,0,0,0,0,0,1,1,4,1,False,True,False,False,False,False,43.0,2,3,3,3,3,1.0,0,0
20,RL,80.0,9600,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,176.0,TA,Gd,CBlock,368.0,0.0,710.0,1078.0,GasA,Ex,Y,5,1150,0,0,1150,1.0,0.0,1,0,2,1,TA,6,Typ,0,1.0,288.0,Y,0,0,0,0,175,10,2007,WD ,Normal,144000,0,0,0,0,1,0,0,1,3,2,False,True,False,False,False,False,52.0,3,3,3,3,3,1.0,0,0
90,RL,95.0,11345,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,567.0,TA,TA,CBlock,220.0,0.0,708.0,928.0,GasA,Gd,Y,4,928,992,0,1920,0.0,0.0,2,0,4,2,TA,10,Typ,0,2.0,400.0,Y,0,0,0,0,0,7,2007,WD ,Normal,137000,0,0,0,0,1,0,0,1,0,3,False,False,False,False,False,True,59.0,1,2,3,3,3,1.0,0,0
50,RL,79.0,9492,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,CBlock,368.0,41.0,359.0,768.0,GasA,TA,Y,5,968,408,0,1376,1.0,0.0,1,0,3,1,TA,6,Typ,1,1.0,240.0,Y,0,0,0,0,0,4,2007,WD ,Normal,105000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,66.0,1,3,3,3,3,1.0,0,0
70,RL,79.0,9480,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,224.0,TA,TA,CBlock,386.0,0.0,342.0,728.0,GasA,Ex,Y,5,888,756,0,1644,0.0,0.0,1,1,3,1,Gd,7,Typ,2,1.0,312.0,Y,168,0,0,0,0,6,2007,WD ,Normal,146500,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,65.0,1,3,3,3,3,1.0,0,0
90,RL,63.0,8668,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,0.0,0.0,1560.0,1560.0,GasA,TA,Y,5,1560,0,0,1560,0.0,0.0,2,0,4,2,TA,8,Typ,0,3.0,792.0,Y,0,0,0,0,0,5,2007,WD ,Normal,126000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,39.0,1,3,3,3,3,1.0,0,0
85,RL,73.0,10050,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,87.0,TA,TA,CBlock,602.0,0.0,191.0,793.0,GasA,Ex,Y,5,1280,0,0,1280,0.0,1.0,2,0,3,1,TA,6,Typ,1,2.0,432.0,Y,140,40,0,0,0,6,2007,WD ,Normal,175000,0,0,0,0,0,0,1,1,0,2,False,False,True,False,False,False,41.0,3,3,3,3,3,3.0,1,0
